City,Restaurant Location,Opening Day of Restaurant,Facebook Popularity Quotient,Endorsed By,Instagram Popularity Quotient,Fire Audit,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Type,Restaurant Theme,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Live Music Rating,Comedy Gigs Rating,Value Deals Rating,Ambience,Lively,Service,Comfortablility,Privacy,Cuisine1,Cuisine2
-0.9271190939513488,0.5604872651692051,0.3206235710902183,1.1798065911113391,1.132672929536308,0.11068339926020573,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,1.7834319426801715,1.6559103094432253,1.5222315802320128,-0.5289260910960842,0.42196636702777107,1.6125066549278921,1.0625426232284043,0.2770666960268017,0.3900756632147179,-0.01123849706374334,0.042049671119863685,0.16052091365876323,0.7698920880017093,0.06774033914152977,0.7742946766581429,-1.6215258662144791,0.38256489078567435,-1.1781801819986137,-2.178781635433458
-0.6218925589268541,0.5604872651692051,-0.2181588530448773,0.1477136809724172,-0.8211179558317535,0.13925275522810418,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,-1.0007957023905092,0.38551832374474393,-0.6569302680263562,0.872582603156616,-0.4923813501111891,-0.57614139079316,-2.9077840594168842,-0.30349357345227324,-2.003134450852633,-1.132840504025315,0.042049671119863685,0.16052091365876323,-2.1670206131886474,-3.7224633962121256,-2.4226454008440954,0.3857355320976235,-3.311785087334595,-0.9172008316453156,0.01554814257247263
-1.0598262830924337,-1.7841618572691578,0.2831430546286464,0.3128485465946441,1.132672929536308,0.23970629717974662,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,0.330791432208512,0.38551832374474393,1.5222315802320128,1.573336950282966,1.3363140841667311,0.5181826320673661,-0.5255880498297112,-0.8840538429313481,1.187812367903835,1.1103635098978284,0.042049671119863685,0.16052091365876323,0.2804066378033165,0.6091980156206234,-0.29135201584260323,0.3857355320976235,-0.14519939180293553,0.1267165697678767,0.19840895740630018
-0.25031242933181697,0.5604872651692051,-0.811600363686432,-1.565560549858194,-0.8211179558317535,-1.3270003204146719,-1.9321134362721324,0.48717159933437837,-2.011886642251913,0.49973159164210545,0.2794394742213177,-0.27769695912231845,-0.7586889506452327,0.38551832374474393,-0.6569302680263562,1.222959776719791,-1.4067290672501493,-0.57614139079316,0.2684772866993465,-0.30349357345227324,-1.2053977461635164,-1.132840504025315,0.042049671119863685,0.16052091365876323,0.2804066378033165,-1.0151750138166575,0.24147133040776986,1.3893662312536748,-0.14519939180293553,2.2145513725942614,0.38126977224012776
-0.024710207791973006,-1.7841618572691578,0.6563865310584662,0.5708717741293745,-2.774908841199815,0.8663889442175138,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,-0.7586889506452327,0.38551832374474393,1.5222315802320128,1.573336950282966,-0.4923813501111891,-0.57614139079316,-0.5255880498297112,0.2770666960268017,-2.003134450852633,-0.01123849706374334,0.042049671119863685,-3.9774831557881707,-0.20907881239507622,1.150655692099717,-0.29135201584260323,-0.11607981748040215,0.9103291733742843,0.6486752704744728,-0.53303430192901
1.0900301809931383,0.5604872651692051,-1.526853552828095,-0.20319790847481684,-0.8211179558317535,-0.22108976681861175,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,-0.7586889506452327,-2.155265647652219,1.5222315802320128,0.5222054295934409,-1.4067290672501493,-1.670465413653686,0.2684772866993465,0.2770666960268017,-0.4076610414743992,-0.01123849706374334,0.042049671119863685,0.16052091365876323,-1.1880497127918617,-2.0980903667748447,-1.3569987083433495,0.3857355320976235,-2.256256522157375,-0.6562214812920175,-0.8987559315966652
-0.8076826237243726,0.5604872651692051,-0.1728698956538113,0.023862531755746264,1.132672929536308,-0.5712947754573638,-1.9321134362721324,-2.0526648133148515,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,1.4202718150622566,0.38551832374474393,1.5222315802320128,-1.5800576117856093,1.3363140841667311,0.5181826320673661,0.2684772866993465,1.4381872349849516,0.3900756632147179,2.2319655168594004,0.042049671119863685,0.16052091365876323,1.259377538200102,0.6091980156206234,0.7742946766581429,-1.6215258662144791,0.38256489078567435,-0.9172008316453156,0.01554814257247263
0.34686992180306414,0.5604872651692051,-1.4425223907895584,0.3850950503043689,-0.8211179558317535,0.12911524182014034,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,-0.7586889506452327,0.38551832374474393,-0.6569302680263562,0.5222054295934409,-0.4923813501111891,-2.7647894365142123,-0.5255880498297112,1.4381872349849516,1.187812367903835,-0.01123849706374334,0.042049671119863685,0.16052091365876323,-1.1880497127918617,-1.5566326902957512,-0.29135201584260323,0.3857355320976235,1.4380934559628942,-0.9172008316453156,0.38126977224012776
-0.1574173969330577,0.5604872651692051,0.5626852399045366,0.9114624344752185,1.132672929536308,0.07381971414033785,0.5175679549796128,0.48717159933437837,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,0.9360583115717035,0.38551832374474393,-0.6569302680263562,1.573336950282966,2.2506618013056916,1.6125066549278921,1.0625426232284043,-0.30349357345227324,-0.4076610414743992,-0.01123849706374334,0.042049671119863685,0.16052091365876323,0.2804066378033165,-0.4737173373375639,0.24147133040776986,-0.6178951670584278,-0.14519939180293553,1.170633971181069,-1.2644775612643204
-1.3119699424604945,0.5604872651692051,-0.6710484269555373,-1.8545465646970918,-0.8211179558317535,-1.7693645418530957,0.5175679549796128,-2.0526648133148515,0.49704589662203635,0.49973159164210545,0.2794394742213177,-0.27769695912231845,-0.7586889506452327,0.38551832374474393,1.5222315802320128,-1.5800576117856093,0.42196636702777107,0.5181826320673661,1.0625426232284043,1.4381872349849516,0.3900756632147179,1.1103635098978284,0.042049671119863685,0.16052091365876323,0.2804066378033165,1.150655692099717,1.839941369158889,-0.11607981748040215,1.9658577385515041,-0.39524213093871946,0.19840895740630018
